"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"5319971",0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792,0.9565938
"3441379",0,0,0,16.7505568153683,15.0755011338315,13.5679510204483,12.2111559184035,18.1695442381955,16.3525898143759,14.7173308329383,13.2455977496445,11.92103797468,10.728934177212,9.65604075949083,8.69043668354175
"3639740",0,0,0,13.0471895621705,11.7424706059535,10.5682235453581,9.5114011908223,8.56026107174007,7.70423496456606,6.93381146810946,6.24043032129851,5.61638728916866,5.05474856025179,4.54927370422661,4.09434633380395
"2149036",0,0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,1.89803967016899
"4180305",0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049
"4780509",0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401
"5264991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4409330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2988453",0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792,0.9565938,0.86093442,0.774840978,0.6973568802,0.62762119218,0.564859072962
"3653232",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,2.03608695159857
"3662753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5144007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140617",0,0,3.38629436111989,16.1852248499879,14.5667023649891,13.1100321284902,15.3507034193877,13.815633077449,12.4340697697041,11.1906627927337,10.0715965134603,9.06443686211426,8.15799317590284,7.34219385831255,6.6079744724813
"5322776",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"4653119",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"3689037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5335988",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4899622",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"568792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3601813",0,0,0,0,0,0,0,0,1,9.30263302132089,8.3723697191888,7.53513274726992,6.78161947254293,6.10345752528864,5.49311177275977
"2372364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638360",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"4833295",0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,5.1294443068789,4.61649987619101,4.15484988857191,3.73936489971472,3.36542840974325,3.02888556876892,2.72599701189203,2.45339731070283
"5039207",0,0,0,0,0,0,0,3.38629436111989,5.87258329629133,5.2853249666622,4.75679246999598,4.28111322299638,3.85300190069674,3.46770171062707,3.12093153956436
"5362181",0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969
"3230434",0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,1.89803967016899,1.70823570315209
"4635989",0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,8.20915425463621,14.1960832705132,12.7764749434619,11.4988274491157,10.3489447042041,9.31405023378372,8.38264521040535
"2486014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5274337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5272045",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"4979591",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"219159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4828235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4376433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4729263",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,4.50379549895557,4.05341594906001
"3728918",0,0,0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,7.57225841616298,10.0257436589983
"1761641",0,0,0,0,0,0,0,0,1,0.9,3.05460562531838,2.74914506278654,2.47423055650789,2.2268075008571,4.51236567222837
"4068669",0,0,16.7505568153683,22.7798987861072,20.5019089074965,22.3216069118498,20.0894462206648,18.0805015985983,19.9936401476906,33.999287581194,30.5993588230746,27.5394229407671,28.7885385210184,25.9096846689166,23.3187162020249
"4837018",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"1482836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4821006",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"2963573",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
"3670007",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4548109",0,0,0,0,0,0,0,0,9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167
"704428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2262500",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"4070759",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4993578",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481
"3928274",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"337806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5012318",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"5224596",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"3902686",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"4794910",0,3.38629436111989,9.06265298176698,8.15638768359028,12.7452515852073,16.6179569730989,18.6781652382696,16.8103487144426,15.1293138429984,13.6163824586985,12.2547442128287,11.0292697915458,9.92634281239123,8.9337085311521,8.0403376780369
"3820111",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"1420361",0,9.54517744447956,8.59065970003161,7.73159373002845,6.9584343570256,6.26259092132304,5.63633182919074,5.07269864627167,4.5654287816445,4.10888590348005,3.69799731313204,3.32819758181884,2.99537782363696,2.69584004127326,2.42625603714594
"3446907",0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769
"4663345",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"4796216",0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729
"5115023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5304807",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"3300765",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"1663315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3058683",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,5.08028401515777,4.57225561364199,4.11503005227779,3.70352704705001,3.33317434234501,2.99985690811051,2.69987121729946
"2663905",0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,7.32312775990809,6.59081498391728,5.93173348552555,5.33856013697299,4.8047041232757,4.32423371094813,3.89181033985331
"4157209",0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792
"4479347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4752830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4431308",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,2.11947152336044,1.9075243710244
"4785386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4939004",0,6.29583686600433,12.2580171832414,13.3396663933046,12.0056997539741,10.8051297785767,9.72461680071904,8.75215512064713,7.87693960858242,7.08924564772418,9.4747667970864,8.52729011737776,7.67456110563998,6.90710499507598,9.23968307273389
"2137907",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"5004392",0,0,0,0,0,0,0,0,1,0.9,3.05460562531838,2.74914506278654,2.47423055650789,2.2268075008571,2.00412675077139
"1252703",0,16.7505568153683,15.0755011338315,13.5679510204483,12.2111559184035,10.9900403265632,9.89103629390685,8.90193266451616,11.2228934638948,10.1006041175053,9.09054370575478,8.1814893351793,7.36334040166137,6.62700636149524,5.96430572534571
"2808070",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329
"4796288",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,5.52724301246535,11.3866807882168,10.2480127093951
"5113082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5159051",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"4387173",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,2.4089046394711,2.16801417552399,1.95121275797159,1.75609148217444,0.96991059609,0.872919536481
"5273000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4787451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4451623",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"4805670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5278952",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"4965221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5268901",0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441
"1970588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5174162",0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489
"4500707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3378727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4835059",0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792,0.9565938,0.86093442,0.774840978,0.6973568802,0.62762119218,2.97976246600984
"4086645",0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621
"1922545",0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048,2.10893296685444,1.89803967016899,1.70823570315209,0.90876411,0.817887699,0.7360989291,0.66248903619,0.596240132571
"3231048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5293100",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"2909186",0,3.38629436111989,12.5190053341705,11.2671048007535,10.1403943206781,9.12635488861033,8.2137193997493,7.39234745977437,6.65311271379693,5.98780144241724,5.38902129817551,4.85011916835796,4.36510725152217,3.92859652636995,9.18575149518237
"2594767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5379287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148226",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,5.21857219705012,4.69671497734511,4.2270434796106,3.80433913164954,3.42390521848458,3.08151469663613
"4336204",0,0,0,0,0,0,0,0,0,9.54517744447956,11.9991568524454,10.7992411672009,9.71931705048078,8.7473853454327,7.87264681088943
"1320147",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"223341",0,9.54517744447956,8.59065970003161,7.73159373002845,9.00618509664563,8.10556658698106,7.29500992828296,6.56550893545466,5.9089580419092,5.31806223771828,4.78625601394645,4.3076304125518,3.87686737129662,3.48918063416696,3.14026257075027
"466657",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"4735689",0,0,3.38629436111989,9.06265298176698,8.15638768359028,7.34074891523125,6.60667402370813,5.94600662133732,8.35518203608421,14.2294441356896,12.8064997221206,11.5258497499085,10.3732647749177,9.33593829742592,8.40234446768332
"1021573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955995",0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049
"1012327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38629436111989
"1383982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4064146",0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769
"539418",0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049
"4780949",0,1,0.9,0.81,5.69916272241447,15.1798088004575,13.6618279204118,12.2956451283706,11.0660806155335,9.95947255398019,8.96352529858217,8.06717276872395,7.26045549185156,6.5344099426664,5.88096894839976
"4050926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3765524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5334274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3882337",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"5314235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229514",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,2.4089046394711,2.16801417552399,1.95121275797159,1.75609148217444,0.96991059609,0.872919536481
"4772246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5157617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2759033",0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,8.02202598989329,7.21982339090396,6.49784105181356
"1746519",0,0,0,0,0,0,0,0,0,0,8.15888308335967,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544
"3734845",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"5198396",0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049
"4769390",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"5124076",0,0,1,12.7820769691633,15.0934094840977,13.584068535688,12.2256616821192,11.0030955139073,9.90278596251653,8.91250736626488,8.02125662963839,7.21913096667455,6.4972178700071,5.84749608300639,5.26274647470575
"5268448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4797733",0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049
"5214843",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,5.21857219705012,4.69671497734511,4.2270434796106,3.80433913164954,3.42390521848458,3.08151469663613
"5412836",0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769
"2256102",0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,9.20061262116509,8.28055135904858,7.45249622314372,6.70724660082935,6.03652194074641,5.43286974667177
"1817709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4751799",0,0,0,0,1,0.9,0.81,0.729,0.6561,2.6396160454264,2.37565444088376,2.13808899679538,1.92428009711584,1.73185208740426,0.9391684401
"1300412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4622438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428950",0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,7.83194879843485,7.04875391859137,6.34387852673223,5.70949067405901,5.13854160665311,4.62468744598779
"773785",0,0,0,0,0,0,1,0.9,0.81,0.729,8.67236522915736,11.1347087395241,10.0212378655717,9.01911407901454,8.11720267111309
"251668",0,0,0,0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716
"5193607",0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721
"4776088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4503701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4750315",0,0,0,0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048
"1216243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3455520",0,0,0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544
"3983248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4803181",0,0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076
"4799694",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"526667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5101361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4956352",0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,2.52011251116125,2.26810126004513,2.04129113404062,1.83716202063655,1.6534458185729
"1464173",0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401
"4540762",0,0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076
"4733583",0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401
"5267420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4757037",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,11.545106619896,10.3905959579064,9.35153636211574,8.41638272590417,7.57474445331375
"1594572",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"1172278",0,0,0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489
"2324998",0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729,0.6561
"4027805",0,0,0,0,0,1,0.9,0.81,0.729,0.6561,1.59049,1.431441,1.2882969,1.15946721,1.043520489
"2183534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815553",0,0,0,0,0,1,0.9,0.81,0.729,0.6561,5.36731191125412,4.83058072012871,4.34752264811584,3.91277038330426,3.52149334497383
"4883042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4787083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4761947",0,0,0,0,0,0,0,0,0,0,3.38629436111989,9.06265298176698,8.15638768359028,7.34074891523125,6.60667402370813
"5396721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5314069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5190591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38629436111989
"5020609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4595934",0,0,0,0,0,0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076
"10924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3782383",0,0,0,0,0,0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544
"3300392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3931466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5347608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806951",0,0,0,6.29583686600433,8.82530482498179,7.94277434248361,7.14849690823525,6.43364721741173,5.79028249567056,5.2112542461035,4.69012882149315,4.22111593934384,3.79900434540945,3.41910391086851,3.07719351978166
"3811986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4402245",0,0,0,0,0,0,0,0,0,0,1,3.21434684781959,2.89291216303763,2.60362094673387,2.34325885206048
"4935449",0,3.38629436111989,3.0476649250079,5.48488478329663,4.93639630496697,4.44275667447027,3.99848100702325,3.59863290632092,3.23876961568883,2.91489265411995,2.62340338870795,2.36106304983716,2.12495674485344,0.913537513062,0.822183761755801
"4425748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20871",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"567514",0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729
"1714769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4618236",0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81,0.729
"5120522",0,0,0,0,0,0,0,0,0,0,0,1,6.08248560137009,5.47423704123308,4.92681333710977
"4523349",0,0,0,0,0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,7.16325304501031,6.44692774050928,5.80223496645835,5.22201146981252
"2383241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5284018",0,0,0,0,0,0,0,0,0,0,0,3.38629436111989,5.87258329629133,5.2853249666622,4.75679246999598
"4762638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5227463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527153",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"1154762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4383690",0,0,0,0,0,0,0,0,0,0,0,3.38629436111989,5.87258329629133,5.2853249666622,4.75679246999598
"5365097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2752251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3051020",0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621,3.01127925591559,2.71015133032403,2.43913619729163,2.19522257756246,0.941431788270001,0.847288609443001
"2307056",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"521654",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"4344390",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"3937709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4642199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4385051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5506233",0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.81
"5334717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5000831",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9
"2986392",0,0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609
"390251",0,0,0,1,0.9,3.05460562531838,2.74914506278654,2.47423055650789,2.2268075008571,2.00412675077139,1.80371407569425,0.96190821,0.865717389,9.53371548382122,8.5803439354391
"3029977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733600",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481
"5238567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4843391",0,3.38629436111989,3.0476649250079,12.031791608264,18.0970374085987,28.1200950730472,25.3080855657425,22.7772770091682,20.4995493082514,18.4495943774263,16.6046349396836,14.9441714457153,13.4497543011438,12.1047788710294,21.5559064933206
"1284140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2496450",0,24.6355323334387,22.1719791000948,40.8636336503589,50.1816184854689,62.4610455364963,56.2149409828467,50.593446884562,45.5341021961058,40.9806919764952,36.8826227788457,33.1943605009611,29.874924450865,26.8874320057785,24.1986888052007
"2986553",0,6.29583686600433,15.905130588867,14.3146175299803,20.324084192141,18.2916757729269,16.4625081956342,14.8162573760708,13.3346316384637,12.0011684746174,10.8010516271556,9.72094646444006,8.74885181799606,7.87396663619645,7.08656997257681
"5369401",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329
"4758676",0,0,0,0,0,6.29583686600433,5.6662531794039,5.09962786146351,4.58966507531716,4.13069856778544,3.7176287110069,3.34586583990621,3.01127925591559,5.27985060743299,4.75186554668969
"3903808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4908899",0,0,0,0,0,3.38629436111989,9.06265298176698,8.15638768359028,7.34074891523125,6.60667402370813,5.94600662133732,5.35140595920359,4.81626536328323,4.3346388269549,3.90117494425941
"4749288",0,3.38629436111989,3.0476649250079,8.61840404426376,7.75656363983738,6.98090727585365,6.28281654826828,5.65453489344145,5.08908140409731,4.58017326368758,4.12215593731882,3.70994034358694,3.33894630922824,3.00505167830542,8.14397089876958
"5105412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"487656",0,1,0.9,0.81,0.729,2.7680533534921,2.49124801814289,2.2421232163286,2.01791089469574,1.81611980522617,0.977910489,0.8801194401,0.79210749609,0.712896746481,0.6416070718329
"5034648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5197143",0,0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481
"4367424",0,0,0,3.38629436111989,3.0476649250079,12.031791608264,10.8286124474376,9.74575120269385,8.77117608242446,7.89405847418202,7.10465262676382,6.39418736408743,5.75476862767869,8.08426567399204,7.27583910659284
"4218888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5074377",0,3.38629436111989,3.0476649250079,2.74289843250711,2.4686085892564,2.22174773033076,1.99957295729769,1.79961566156792,0.9565938,0.86093442,0.774840978,0.6973568802,0.62762119218,0.564859072962,0.5083731656658
"4001223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4723142",0,0,1,0.9,0.81,2.90612565212996,2.61551308691697,2.35396177822527,2.11856560040274,1.90670904036247,1.71603813632622,0.918861489,0.8269753401,0.74427780609,3.2504910650403
"4643862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29583686600433
"1233593",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329
"4677774",0,1,0.9,0.81,0.729,0.6561,0.59049,0.531441,0.4782969,0.43046721,0.387420489,0.3486784401,0.31381059609,0.282429536481,0.2541865828329
"77517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1430085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4568119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
